ticker,rank,asof,variant,score,pct_rank,quintile,target_weight_new_tranche,last_adj_close,adv20_dollars,drivers
CTVA,141,2026-08-18,beta_hedged,0.49023427431899974,0.2708333333333333,2,0.0,77.91000366210938,381525652.0,vol_63d(-0.005) | vol_21d(-0.005) | close_vs_sma200(-0.002)
HSY,142,2026-08-18,beta_hedged,0.4901566878597046,0.265625,2,0.0,183.4499969482422,272714072.0,vol_63d(-0.007) | close_vs_sma200(-0.003) | vol_21d(+0.002)
WELL,143,2026-08-18,beta_hedged,0.49009769214974125,0.2604166666666667,2,0.0,235.44000244140625,749502213.0,vol_63d(-0.006) | vol_63d_rank(-0.004) | ret_21d_rank(+0.002)
UPS,144,2026-08-18,beta_hedged,0.49008186920937646,0.2552083333333333,2,0.0,101.93000030517578,582059472.0,vol_63d(-0.007) | vol_21d(-0.006) | close_vs_sma200(-0.003)
PLD,145,2026-08-18,beta_hedged,0.49007133472459286,0.25,2,0.0,140.02000427246094,740912094.0,vol_63d_rank(-0.009) | vol_63d(-0.007) | ret_21d_rank(+0.006)
SLB,146,2026-08-18,beta_hedged,0.48972141340815334,0.24479166666666666,2,0.0,53.209999084472656,603509656.0,vol_63d(-0.006) | vol_63d_rank(+0.005) | vol_21d(-0.003)
PPG,147,2026-08-18,beta_hedged,0.48951138315037124,0.23958333333333334,2,0.0,112.80999755859375,216515168.0,vol_63d(-0.007) | vol_21d(-0.006) | vol_63d_rank(+0.002)
POOL,148,2026-08-18,beta_hedged,0.48945550033727886,0.234375,2,0.0,187.5,171218848.0,vol_21d(-0.007) | vol_63d(-0.007) | vol_63d_rank(+0.003)
DD,149,2026-08-18,beta_hedged,0.4893795056194495,0.22916666666666666,2,0.0,138.80999755859375,210232665.0,vol_63d(-0.008) | vol_63d_rank(-0.003) | close_vs_sma200(-0.002)
JNJ,150,2026-08-18,beta_hedged,0.4893744432177607,0.22395833333333334,2,0.0,271.1099853515625,1818817860.0,vol_63d_rank(-0.013) | vol_63d(-0.011) | close_vs_sma200(+0.006)
HAL,151,2026-08-18,beta_hedged,0.48933830954309854,0.21875,2,0.0,34.65999984741211,394271218.0,vol_21d(-0.006) | vol_63d(-0.005) | vol_63d_rank(+0.005)
EBAY,152,2026-08-18,beta_hedged,0.4886087423620304,0.21354166666666666,2,0.0,102.2699966430664,485062050.0,vol_63d(-0.006) | vol_21d(-0.006) | close_vs_sma200(-0.002)
MCK,153,2026-08-18,beta_hedged,0.48849357850783265,0.20833333333333334,2,0.0,869.260009765625,908025929.0,vol_63d(-0.007) | vol_21d(-0.005) | vol_ratio(-0.002)
IDXX,154,2026-08-18,beta_hedged,0.4882451012532935,0.203125,2,0.0,553.3200073242188,423148905.0,vol_63d(-0.007) | vol_21d(-0.005) | vol_63d_rank(+0.003)
GOOGL,155,2026-08-18,beta_hedged,0.48755029851260495,0.19791666666666666,1,0.0,344.20001220703125,10674142426.0,vol_21d(-0.007) | vol_63d(-0.006) | vol_63d_rank(+0.004)
ROL,156,2026-08-18,beta_hedged,0.4873867207231492,0.19270833333333334,1,0.0,36.31999969482422,252353409.0,vol_63d(-0.007) | vol_21d(-0.006) | mkt_dispersion(-0.002)
ROP,157,2026-08-18,beta_hedged,0.48712694909269066,0.1875,1,0.0,394.1700134277344,344571635.0,vol_63d(-0.008) | vol_21d(-0.006) | close_vs_sma50(+0.002)
LOW,158,2026-08-18,beta_hedged,0.4867624014244502,0.18229166666666666,1,0.0,215.63999938964844,597855412.0,vol_63d(-0.008) | vol_63d_rank(-0.004) | close_vs_sma200(-0.003)
HD,159,2026-08-18,beta_hedged,0.486129864476278,0.17708333333333334,1,0.0,337.489990234375,1272882348.0,vol_63d(-0.009) | vol_63d_rank(-0.006) | close_vs_sma200(-0.003)
NVDA,160,2026-08-18,beta_hedged,0.48604339119099377,0.171875,1,0.0,219.74000549316406,25347166112.0,vol_21d(-0.007) | vol_63d_rank(+0.005) | vol_63d(-0.004)
SHW,161,2026-08-18,beta_hedged,0.48603631651797247,0.16666666666666666,1,0.0,345.2699890136719,725038479.0,vol_63d(-0.008) | vol_21d(-0.006) | vol_ratio(-0.002)
TRMB,162,2026-08-18,beta_hedged,0.4854089461761166,0.16145833333333334,1,0.0,56.9900016784668,160312500.0,vol_21d(-0.008) | vol_63d(-0.007) | vol_63d_rank(+0.003)
STE,163,2026-08-18,beta_hedged,0.4851297667663061,0.15625,1,0.0,232.38999938964844,180138743.0,vol_63d(-0.009) | vol_63d_rank(-0.006) | close_vs_sma200(-0.003)
COR,164,2026-08-18,beta_hedged,0.48455889939347285,0.15104166666666666,1,0.0,316.1300048828125,481824818.0,vol_63d(-0.009) | vol_63d_rank(-0.007) | close_vs_sma200(-0.002)
PG,165,2026-08-18,beta_hedged,0.4828999647423369,0.14583333333333334,1,0.0,143.4499969482422,1228817471.0,vol_63d_rank(-0.010) | vol_63d(-0.008) | mkt_dispersion(-0.004)
KLAC,166,2026-08-18,beta_hedged,0.4822467300900471,0.140625,1,0.0,194.7899932861328,2286953561.0,mkt_dispersion(+0.006) | ret_21d_rank(-0.005) | mkt_breadth(-0.004)
LH,167,2026-08-18,beta_hedged,0.4816281737501893,0.13541666666666666,1,0.0,322.17999267578125,264049215.0,vol_63d_rank(-0.017) | vol_63d(-0.014) | close_vs_sma200(+0.006)
LIN,168,2026-08-18,beta_hedged,0.4807122841327857,0.13020833333333334,1,0.0,478.7099914550781,1063424509.0,vol_63d_rank(-0.011) | vol_63d(-0.009) | ret_21d_rank(+0.005)
CSX,169,2026-08-18,beta_hedged,0.4805494628281937,0.125,1,0.0,50.2400016784668,661769696.0,vol_63d_rank(-0.016) | vol_63d(-0.010) | close_vs_sma200(+0.007)
CPT,170,2026-08-18,beta_hedged,0.47966591723304486,0.11979166666666667,1,0.0,107.27999877929688,97652657.0,vol_63d_rank(-0.013) | vol_63d(-0.007) | ret_21d_rank(+0.004)
APD,171,2026-08-18,beta_hedged,0.4795461815595908,0.11458333333333333,1,0.0,303.2300109863281,299723260.0,vol_63d(-0.009) | vol_63d_rank(-0.006) | atr_pct(-0.002)
ITW,172,2026-08-18,beta_hedged,0.4793533141825444,0.109375,1,0.0,284.6600036621094,386624696.0,vol_63d_rank(-0.013) | vol_63d(-0.008) | mkt_dispersion(-0.003)
OTIS,173,2026-08-18,beta_hedged,0.47910093008210347,0.10416666666666667,1,0.0,70.3499984741211,270384346.0,vol_63d_rank(-0.012) | vol_63d(-0.009) | ret_21d_rank(+0.004)
CHD,174,2026-08-18,beta_hedged,0.478076629697211,0.09895833333333333,1,0.0,99.12999725341797,186599740.0,vol_63d_rank(-0.013) | vol_63d(-0.010) | close_vs_sma200(-0.002)
EXPD,175,2026-08-18,beta_hedged,0.4780624662691344,0.09375,1,0.0,185.9499969482422,197581089.0,vol_63d_rank(-0.016) | vol_63d(-0.011) | close_vs_sma200(+0.006)
WM,176,2026-08-18,beta_hedged,0.47760537859887675,0.08854166666666667,1,0.0,223.5800018310547,457808656.0,vol_63d_rank(-0.012) | vol_63d(-0.009) | ret_21d_rank(+0.005)
EW,177,2026-08-18,beta_hedged,0.4769420397272055,0.08333333333333333,1,0.0,90.9800033569336,376972330.0,vol_63d_rank(-0.013) | vol_63d(-0.010) | vol_mom(+0.003)
CAH,178,2026-08-18,beta_hedged,0.4766025209121972,0.078125,1,0.0,234.97999572753906,474758042.0,vol_63d_rank(-0.014) | vol_63d(-0.008) | mkt_dispersion(-0.003)
TJX,179,2026-08-18,beta_hedged,0.474803624787456,0.07291666666666667,1,0.0,150.85000610351562,781440024.0,vol_63d_rank(-0.013) | vol_63d(-0.011) | close_vs_sma200(-0.003)
KVUE,180,2026-08-18,beta_hedged,0.471852079273579,0.06770833333333333,1,0.0,18.799999237060547,396818591.0,vol_63d_rank(-0.014) | vol_63d(-0.012) | mkt_dispersion(-0.003)
ECL,181,2026-08-18,beta_hedged,0.47182591019401987,0.0625,1,0.0,280.0,352705708.0,vol_63d_rank(-0.015) | vol_63d(-0.010) | mkt_dispersion(-0.003)
CL,182,2026-08-18,beta_hedged,0.4717940238780353,0.057291666666666664,1,0.0,91.45999908447266,413945973.0,vol_63d_rank(-0.014) | vol_63d(-0.011) | mkt_dispersion(-0.002)
UNP,183,2026-08-18,beta_hedged,0.4713764261233231,0.052083333333333336,1,0.0,298.739990234375,876272915.0,vol_63d_rank(-0.017) | vol_63d(-0.013) | close_vs_sma200(+0.007)
FAST,184,2026-08-18,beta_hedged,0.47014599703765875,0.046875,1,0.0,51.27000045776367,396116703.0,vol_63d_rank(-0.015) | vol_63d(-0.010) | mkt_dispersion(-0.003)
MAA,185,2026-08-18,beta_hedged,0.4700071671978227,0.041666666666666664,1,0.0,130.1699981689453,132781871.0,vol_63d_rank(-0.015) | vol_63d(-0.009) | mkt_dispersion(-0.003)
NSC,186,2026-08-18,beta_hedged,0.47000601853697016,0.036458333333333336,1,0.0,338.9100036621094,439928496.0,vol_63d_rank(-0.015) | vol_63d(-0.011) | mkt_dispersion(-0.003)
RSG,187,2026-08-18,beta_hedged,0.46879364331927276,0.03125,1,0.0,216.97000122070312,291691175.0,vol_63d_rank(-0.014) | vol_63d(-0.009) | mkt_dispersion(-0.004)
PEP,188,2026-08-18,beta_hedged,0.46860073582040435,0.026041666666666668,1,0.0,140.1300048828125,992871248.0,vol_63d_rank(-0.014) | vol_63d(-0.008) | mkt_dispersion(-0.004)
MMM,189,2026-08-18,beta_hedged,0.4679998554268358,0.020833333333333332,1,0.0,180.94000244140625,663107035.0,vol_63d_rank(-0.016) | vol_63d(-0.013) | mkt_dispersion(-0.002)
VLTO,190,2026-08-18,beta_hedged,0.4672227524705706,0.015625,1,0.0,96.06999969482422,152029990.0,vol_63d_rank(-0.017) | vol_63d(-0.015) | close_vs_sma200(-0.002)
MDLZ,191,2026-08-18,beta_hedged,0.46613271541452184,0.010416666666666666,1,0.0,62.65999984741211,551540754.0,vol_63d_rank(-0.015) | vol_63d(-0.012) | mkt_dispersion(-0.002)
AVY,192,2026-08-18,beta_hedged,0.46419337839980535,0.005208333333333333,1,0.0,177.7100067138672,149445061.0,vol_63d_rank(-0.017) | vol_63d(-0.013) | close_vs_sma200(-0.002)
